Evaluations;BestFitness;SolutionArray
300;0.0;[2, 3, 2, 4, 1, 4, 0, 1]
600;193.0;[1, 3, 1, 1, 1, 1, 0, 2]
900;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 1]
1200;4385.666666666667;[1, 1, 1, 1, 1, 0, 0, 1]
1500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
1800;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
2100;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
2400;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
2700;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
3000;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
3300;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
3600;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
3900;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
4200;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
4500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
4800;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
5100;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
5400;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
5700;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
6000;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
6300;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
6600;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
6900;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
7200;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
7500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
7800;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
8100;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
8400;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
8700;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
9000;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
9300;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
9600;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
9900;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
10200;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
10500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
10800;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
11100;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
11400;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
11700;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
12000;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
12300;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
12600;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
12900;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
13200;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
13500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
13800;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
14100;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
14400;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
14700;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
15000;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
15300;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
15600;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
15900;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
16200;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
16500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
16800;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
17100;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
17400;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
17700;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
18000;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
18300;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
18600;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
18900;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
19200;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
19500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
19800;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
20100;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
20400;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
20700;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
21000;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
21300;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
21600;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
21900;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
22200;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
22500;17761.8;[1, 1, 1, 1, 1, 1, 0, 4]
