Evaluations;BestFitness;SolutionArray
300;0.2;[2, 1, 2, 1, 4, 0, 4, 0]
600;4385.666666666667;[1, 1, 1, 1, 1, 0, 2, 0]
900;4385.666666666667;[1, 1, 1, 1, 1, 0, 2, 0]
1200;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1500;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
1800;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2400;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
2700;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3000;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3300;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3600;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
3900;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
4200;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
4500;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
4800;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
5100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
5400;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
5700;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
6000;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
6300;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
6600;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
6900;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
7200;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
7500;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
7800;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
8100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
8400;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
8700;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
9000;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
9300;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
9600;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
9900;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
10200;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
10500;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
10800;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
11100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
11400;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
11700;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
12000;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
12300;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
12600;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
12900;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
13200;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
13500;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
13800;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
14100;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
14400;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
14700;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
15000;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
15300;17761.8;[1, 1, 1, 1, 1, 1, 0, 2]
